time_iso,type,seq,msg_id,t1_browser_ms,t3_python_rx_ms,t4_python_ack_ms,approx_lat_ms,decode_us,process_us,encode_us,total_python_us,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,t2_python_rx_ms,t3_python_tx_ms,sync_proc_us
2026-06-09T10:53:40.834+00:00,TWIST,129,299,1781002420820,1781002420827,0,7,132,834,225,1191,0.0,-0.137931,0.0,0.0,0.0,0.267241,,,
2026-06-09T10:53:40.884+00:00,TWIST,130,300,1781002420875,1781002420879,0,4,141,559,2500,3200,0.0,-0.327586,0.0,0.0,0.0,0.267241,,,
2026-06-09T10:53:40.941+00:00,TWIST,131,301,1781002420927,1781002420933,0,6,207,513,182,902,0.0,-0.367678,0.0,0.0,0.0,0.338841,,,
2026-06-09T10:53:41.003+00:00,TWIST,132,302,1781002420991,1781002420995,0,4,176,6082,261,6519,0.0,-0.240549,0.0,0.0,0.0,0.438333,,,
2026-06-09T10:53:41.098+00:00,TWIST,133,303,1781002421093,1781002421096,0,3,169,962,187,1318,0.0,0.153501,0.0,0.0,0.0,0.475854,,,
2026-06-09T10:53:41.151+00:00,TWIST,134,304,1781002421139,1781002421146,0,7,579,832,295,1706,0.0,0.215517,0.0,0.0,0.0,0.163793,,,
2026-06-09T10:53:41.220+00:00,TWIST,135,305,1781002421213,1781002421217,0,4,164,1066,189,1419,0.0,0.043103,0.0,0.0,0.0,-0.137931,,,
2026-06-09T10:53:41.279+00:00,TWIST,136,306,1781002421273,1781002421276,0,3,88,518,517,1123,0.0,-0.008621,0.0,0.0,0.0,-0.181034,,,
2026-06-09T10:53:41.317+00:00,TWIST,137,307,1781002421312,1781002421315,0,3,135,467,393,995,0.0,-0.017241,0.0,0.0,0.0,-0.198276,,,
2026-06-09T10:53:41.369+00:00,TWIST,138,308,1781002421362,1781002421367,0,5,165,574,227,966,0.0,-0.043103,0.0,0.0,0.0,-0.198276,,,
2026-06-09T10:53:41.435+00:00,TWIST,139,309,1781002421430,1781002421433,0,3,101,560,174,835,0.0,-0.172414,0.0,0.0,0.0,-0.112069,,,
2026-06-09T10:53:41.472+00:00,TWIST,140,310,1781002421465,1781002421468,0,3,147,1694,196,2037,0.0,-0.224138,0.0,0.0,0.0,0.060345,,,
2026-06-09T10:53:41.523+00:00,SYNC,141,,1781002421513,,,,,,,,,,,,,,1781002421522,1781002421522,0
2026-06-09T10:53:41.528+00:00,TWIST,142,311,1781002421513,1781002421527,0,14,137,547,145,829,0.0,-0.258621,0.0,0.0,0.0,0.215517,,,
2026-06-09T10:53:41.582+00:00,SYNC,143,,1781002421577,,,,,,,,,,,,,,1781002421581,1781002421581,0
2026-06-09T10:53:42.615+00:00,SYNC,144,,1781002422612,,,,,,,,,,,,,,1781002422614,1781002422614,0
2026-06-09T10:53:43.615+00:00,SYNC,145,,1781002423612,,,,,,,,,,,,,,1781002423614,1781002423614,0
2026-06-09T10:53:44.615+00:00,SYNC,146,,1781002424612,,,,,,,,,,,,,,1781002424614,1781002424614,0
